file,n,m,brute_force_result,IC_result,BST_result,IC_match?,BST_match?,brute_validity,brute_runtime
dgrid_000195.txt,16,27,3,3,3,True,True,True,0.000838
dgrid_000196.txt,9,12,0,0,0,True,True,True,2e-05
dgrid_000197.txt,25,41,2,2,2,True,True,True,0.00116
dgrid_000198.txt,36,64,5,5,5,True,True,True,1.462005
dgrid_000199.txt,16,24,0,0,0,True,True,True,1.9e-05
dgrid_000200.txt,16,24,0,0,0,True,True,True,2.3e-05
dgrid_000201.txt,25,40,4,4,4,True,True,True,0.020559
dgrid_000202.txt,9,12,1,1,1,True,True,True,2e-05
dgrid_000203.txt,25,41,1,1,1,True,True,True,0.000183
dgrid_000204.txt,25,41,2,2,2,True,True,True,0.00175
dgrid_000205.txt,9,12,2,2,2,True,True,True,5.5e-05
dgrid_000206.txt,16,25,1,1,1,True,True,True,0.000102
dgrid_000207.txt,25,43,4,4,4,True,True,True,0.064464
dgrid_000208.txt,16,26,2,2,2,True,True,True,0.000251
dgrid_000209.txt,16,26,1,1,1,True,True,True,4.3e-05
dgrid_000210.txt,36,61,3,3,3,True,True,True,0.048707
dgrid_000211.txt,9,13,1,1,1,True,True,True,2.9e-05
dgrid_000212.txt,36,64,4,4,4,True,True,True,0.114848
dgrid_000213.txt,25,43,4,4,4,True,True,True,0.060124
dgrid_000214.txt,16,24,1,1,1,True,True,True,8.8e-05
dgrid_000215.txt,36,60,2,2,2,True,True,True,0.004865
dgrid_000216.txt,16,24,2,2,2,True,True,True,0.000567
dgrid_000217.txt,25,41,1,1,1,True,True,True,9.2e-05
dgrid_000218.txt,9,12,1,1,1,True,True,True,3.4e-05
dgrid_000219.txt,16,25,1,1,1,True,True,True,8e-05
dgrid_000220.txt,16,25,3,3,3,True,True,True,0.001141
dgrid_000221.txt,36,62,3,3,3,True,True,True,0.077961
dgrid_000222.txt,25,43,4,4,4,True,True,True,0.051313
dgrid_000223.txt,36,61,3,3,3,True,True,True,0.016463
dgrid_000224.txt,25,45,4,4,4,True,True,True,0.030177
dgrid_000225.txt,25,42,4,4,4,True,True,True,0.050087
dgrid_000226.txt,25,40,2,2,2,True,True,True,0.000944
dgrid_000227.txt,36,61,1,1,1,True,True,True,0.000304
dgrid_000228.txt,16,24,0,0,0,True,True,True,2e-05
dgrid_000229.txt,36,62,3,3,3,True,True,True,0.053267
dgrid_000230.txt,16,24,1,1,1,True,True,True,9.8e-05
dgrid_000231.txt,36,61,4,4,4,True,True,True,0.231204
dgrid_000232.txt,36,61,3,3,3,True,True,True,0.023405
dgrid_000233.txt,16,24,2,2,2,True,True,True,0.000111
dgrid_000234.txt,16,24,1,1,1,True,True,True,3.8e-05
dgrid_000235.txt,9,12,1,1,1,True,True,True,3e-05
dgrid_000236.txt,36,60,1,1,1,True,True,True,0.000118
dgrid_000237.txt,9,13,1,1,1,True,True,True,3.9e-05
dgrid_000238.txt,9,12,0,0,0,True,True,True,1.7e-05
dgrid_000239.txt,36,62,4,4,4,True,True,True,0.128226
dgrid_000240.txt,36,64,3,3,3,True,True,True,0.046003
dgrid_000241.txt,16,26,3,3,3,True,True,True,0.000808
dgrid_000242.txt,36,61,4,4,4,True,True,True,0.578639
dgrid_000243.txt,36,61,4,4,4,True,True,True,0.246883
dgrid_000244.txt,25,42,3,3,3,True,True,True,0.007405
dgrid_000245.txt,9,12,1,1,1,True,True,True,2.7e-05
dgrid_000246.txt,9,12,0,0,0,True,True,True,1.6e-05
dgrid_000247.txt,16,25,2,2,2,True,True,True,0.000429
dgrid_000248.txt,25,45,4,4,4,True,True,True,0.10318
dgrid_000249.txt,25,43,3,3,3,True,True,True,0.00401
dgrid_000250.txt,9,13,1,1,1,True,True,True,5e-05
dgrid_000251.txt,25,42,2,2,2,True,True,True,0.00072
dgrid_000252.txt,36,64,5,5,5,True,True,True,2.733982
dgrid_000253.txt,25,42,4,4,4,True,True,True,0.048578
dgrid_000254.txt,36,62,3,3,3,True,True,True,0.029037
dgrid_000255.txt,9,12,0,0,0,True,True,True,1.7e-05
dgrid_000256.txt,16,24,2,2,2,True,True,True,0.000257
dgrid_000257.txt,36,62,5,5,5,True,True,True,0.854803
dgrid_000258.txt,9,13,2,2,2,True,True,True,7.5e-05
dgrid_000259.txt,9,12,1,1,1,True,True,True,3.2e-05
dgrid_000260.txt,25,41,1,1,1,True,True,True,0.000178
dgrid_000261.txt,36,64,5,5,5,True,True,True,2.924005
dgrid_000262.txt,16,25,1,1,1,True,True,True,5.1e-05
dgrid_000263.txt,36,64,TIMEOUT,6,6,N/A,N/A,TIMEOUT,5.000002
dgrid_000264.txt,25,40,1,1,1,True,True,True,6.9e-05
dgrid_000265.txt,25,41,2,2,2,True,True,True,0.00052
dgrid_000266.txt,36,62,3,3,3,True,True,True,0.035087
dgrid_000267.txt,36,61,4,4,4,True,True,True,0.269094
dgrid_000268.txt,16,25,2,2,2,True,True,True,0.000239
dgrid_000269.txt,9,12,1,1,1,True,True,True,3.8e-05
dgrid_000270.txt,9,14,2,2,2,True,True,True,0.000102
dgrid_000271.txt,16,24,2,2,2,True,True,True,0.000173
dgrid_000272.txt,9,12,0,0,0,True,True,True,1.6e-05
dgrid_000273.txt,9,13,2,2,2,True,True,True,7.3e-05
dgrid_000274.txt,16,25,1,1,1,True,True,True,6.3e-05
dgrid_000275.txt,25,40,1,1,1,True,True,True,7.8e-05
dgrid_000276.txt,16,25,1,1,1,True,True,True,6.5e-05
dgrid_000277.txt,36,63,4,4,4,True,True,True,0.2624
dgrid_000278.txt,16,28,3,3,3,True,True,True,0.001776
dgrid_000279.txt,16,24,1,1,1,True,True,True,2.7e-05
dgrid_000280.txt,25,40,1,1,1,True,True,True,6.8e-05
dgrid_000281.txt,16,25,2,2,2,True,True,True,0.000407
dgrid_000282.txt,25,41,1,1,1,True,True,True,0.000177
dgrid_000283.txt,36,61,3,3,3,True,True,True,0.023787
dgrid_000284.txt,36,62,2,2,2,True,True,True,0.004958
dgrid_000285.txt,36,62,3,3,3,True,True,True,0.022373
dgrid_000286.txt,16,24,1,1,1,True,True,True,4e-05
dgrid_000287.txt,25,42,2,2,2,True,True,True,0.000903
dgrid_000288.txt,25,43,4,4,4,True,True,True,0.029442
dgrid_000289.txt,16,24,0,0,0,True,True,True,2.2e-05
dgrid_000290.txt,36,62,3,3,3,True,True,True,0.045943
dgrid_000291.txt,16,26,3,3,3,True,True,True,0.00079
dgrid_000292.txt,16,25,1,1,1,True,True,True,8.4e-05
dgrid_000293.txt,25,41,1,1,1,True,True,True,0.000217
dgrid_000294.txt,36,64,4,4,4,True,True,True,0.587549
dgrid_000295.txt,36,62,3,3,3,True,True,True,0.020733
dgrid_000296.txt,16,24,1,1,1,True,True,True,2.8e-05
dgrid_000297.txt,16,24,0,0,0,True,True,True,2.4e-05
dgrid_000298.txt,25,41,3,3,3,True,True,True,0.002876
dgrid_000299.txt,25,42,2,2,2,True,True,True,0.000437
dgrid_000300.txt,36,60,2,2,2,True,True,True,0.002635
dgrid_000301.txt,25,43,4,4,4,True,True,True,0.032288
dgrid_000302.txt,16,24,0,0,0,True,True,True,2.1e-05
dgrid_000303.txt,25,42,3,3,3,True,True,True,0.008494
dgrid_000304.txt,36,64,5,5,5,True,True,True,1.494808
dgrid_000305.txt,16,25,2,2,2,True,True,True,0.000191
dgrid_000306.txt,25,41,2,2,2,True,True,True,0.001199
dgrid_000307.txt,9,13,1,1,1,True,True,True,4.9e-05
dgrid_000308.txt,25,41,1,1,1,True,True,True,0.000128
dgrid_000309.txt,36,60,3,3,3,True,True,True,0.010448
dgrid_000310.txt,25,44,4,4,4,True,True,True,0.051702
dgrid_000311.txt,9,13,1,1,1,True,True,True,3.3e-05
dgrid_000312.txt,9,12,1,1,1,True,True,True,3.3e-05
dgrid_000313.txt,16,24,2,2,2,True,True,True,0.00019
dgrid_000314.txt,9,12,0,0,0,True,True,True,1.7e-05
dgrid_000315.txt,25,45,4,4,4,True,True,True,0.048152
dgrid_000316.txt,25,41,2,2,2,True,True,True,0.001125
dgrid_000317.txt,36,61,4,4,4,True,True,True,0.259378
dgrid_000318.txt,16,25,1,1,1,True,True,True,5.6e-05
dgrid_000319.txt,36,64,5,5,5,True,True,True,2.014947
dgrid_000320.txt,25,45,5,5,5,True,True,True,0.150448
dgrid_000321.txt,9,12,1,1,1,True,True,True,1.9e-05
dgrid_000322.txt,25,41,2,2,2,True,True,True,0.000391
dgrid_000323.txt,25,40,1,1,1,True,True,True,0.000117
dgrid_000324.txt,9,12,0,0,0,True,True,True,2.4e-05
dgrid_000325.txt,36,62,4,4,4,True,True,True,0.43927
dgrid_000326.txt,9,12,1,1,1,True,True,True,2.5e-05
dgrid_000327.txt,16,26,2,2,2,True,True,True,0.000331
dgrid_000328.txt,16,25,2,2,2,True,True,True,0.000309
dgrid_000329.txt,9,13,1,1,1,True,True,True,4e-05
dgrid_000330.txt,36,62,5,5,5,True,True,True,1.993069
dgrid_000331.txt,16,25,3,3,3,True,True,True,0.001074
dgrid_000332.txt,16,24,0,0,0,True,True,True,2.6e-05
dgrid_000333.txt,36,64,5,5,5,True,True,True,1.597378
dgrid_000334.txt,36,62,3,3,3,True,True,True,0.02293
dgrid_000335.txt,36,63,3,3,3,True,True,True,0.031471
dgrid_000336.txt,36,62,3,3,3,True,True,True,0.022572
dgrid_000337.txt,9,12,1,1,1,True,True,True,3e-05
dgrid_000338.txt,9,12,0,0,0,True,True,True,2.1e-05
dgrid_000339.txt,9,12,0,0,0,True,True,True,1.6e-05
dgrid_000340.txt,16,24,0,0,0,True,True,True,2.6e-05
dgrid_000341.txt,36,61,2,2,2,True,True,True,0.001758
dgrid_000342.txt,9,15,3,3,3,True,True,True,0.000211
dgrid_000343.txt,16,24,0,0,0,True,True,True,2.4e-05
dgrid_000344.txt,25,42,2,2,2,True,True,True,0.000846
dgrid_000345.txt,36,64,4,4,4,True,True,True,0.3099
dgrid_000346.txt,36,62,4,4,4,True,True,True,0.306603
dgrid_000347.txt,36,61,4,4,4,True,True,True,0.186846
dgrid_000348.txt,16,25,2,2,2,True,True,True,0.000114
dgrid_000349.txt,9,12,1,1,1,True,True,True,3.7e-05
dgrid_000350.txt,16,25,1,1,1,True,True,True,3.9e-05
dgrid_000351.txt,9,12,0,0,0,True,True,True,1.7e-05
dgrid_000352.txt,36,61,4,4,4,True,True,True,0.103134
dgrid_000353.txt,16,26,3,3,3,True,True,True,0.00124
dgrid_000354.txt,9,12,1,1,1,True,True,True,3e-05
dgrid_000355.txt,25,42,3,3,3,True,True,True,0.004959
dgrid_000356.txt,9,12,0,0,0,True,True,True,1.8e-05
dgrid_000357.txt,9,12,0,0,0,True,True,True,1.8e-05
dgrid_000358.txt,9,12,1,1,1,True,True,True,2.2e-05
dgrid_000359.txt,25,40,2,2,2,True,True,True,0.001958
dgrid_000360.txt,25,46,4,4,4,True,True,True,0.079128
dgrid_000361.txt,16,24,1,1,1,True,True,True,4.2e-05
dgrid_000362.txt,25,42,2,2,2,True,True,True,0.001004
dgrid_000363.txt,9,13,1,1,1,True,True,True,2.6e-05
dgrid_000364.txt,25,44,5,5,5,True,True,True,0.18621
dgrid_000365.txt,36,64,3,3,3,True,True,True,0.070566
dgrid_000366.txt,36,60,3,3,3,True,True,True,0.011038
dgrid_000367.txt,36,62,4,4,4,True,True,True,0.250433
dgrid_000368.txt,25,43,3,3,3,True,True,True,0.014062
dgrid_000369.txt,9,12,0,0,0,True,True,True,1.8e-05
dgrid_000370.txt,9,13,1,1,1,True,True,True,3.2e-05
dgrid_000371.txt,36,61,5,5,5,True,True,True,0.745521
dgrid_000372.txt,9,12,0,0,0,True,True,True,1.4e-05
dgrid_000373.txt,16,24,2,2,2,True,True,True,0.00012
dgrid_000374.txt,36,62,5,5,5,True,True,True,2.488029
dgrid_000375.txt,25,40,0,0,0,True,True,True,2.5e-05
dgrid_000376.txt,16,25,1,1,1,True,True,True,0.0001
dgrid_000377.txt,25,42,2,2,2,True,True,True,0.00115
dgrid_000378.txt,16,26,3,3,3,True,True,True,0.001989
dgrid_000379.txt,16,24,2,2,2,True,True,True,0.000202
dgrid_000380.txt,36,61,2,2,2,True,True,True,0.000743
dgrid_000381.txt,36,60,3,3,3,True,True,True,0.031115
dgrid_000382.txt,16,24,2,2,2,True,True,True,0.000311
dgrid_000383.txt,25,43,4,4,4,True,True,True,0.030796
dgrid_000384.txt,25,41,2,2,2,True,True,True,0.00164
dgrid_000385.txt,36,61,4,4,4,True,True,True,0.383509
dgrid_000386.txt,25,43,4,4,4,True,True,True,0.02434
dgrid_000387.txt,36,61,2,2,2,True,True,True,0.0042
dgrid_000388.txt,9,13,1,1,1,True,True,True,3.4e-05
dgrid_000389.txt,9,12,0,0,0,True,True,True,2.1e-05
dgrid_000390.txt,25,42,1,1,1,True,True,True,0.000139
dgrid_000391.txt,16,26,2,2,2,True,True,True,0.000403
dgrid_000392.txt,9,13,1,1,1,True,True,True,4.4e-05
dgrid_000393.txt,36,63,3,3,3,True,True,True,0.045521
dgrid_000394.txt,16,26,2,2,2,True,True,True,0.000372
dgrid_000395.txt,9,13,1,1,1,True,True,True,4.7e-05
dgrid_000396.txt,16,24,0,0,0,True,True,True,2.6e-05
dgrid_000397.txt,36,61,1,1,1,True,True,True,0.000336
dgrid_000398.txt,36,64,3,3,3,True,True,True,0.071201
dgrid_000399.txt,16,24,1,1,1,True,True,True,3.9e-05
dgrid_000400.txt,36,61,3,3,3,True,True,True,0.02508
dgrid_000401.txt,9,12,1,1,1,True,True,True,2.6e-05
dgrid_000402.txt,16,24,1,1,1,True,True,True,7.5e-05
dgrid_000403.txt,9,13,1,1,1,True,True,True,3.4e-05
dgrid_000404.txt,16,24,1,1,1,True,True,True,8.3e-05
dgrid_000405.txt,25,43,4,4,4,True,True,True,0.059505
dgrid_000406.txt,36,64,3,3,3,True,True,True,0.034265
dgrid_000407.txt,36,60,4,4,4,True,True,True,0.22718
dgrid_000408.txt,25,44,4,4,4,True,True,True,0.053244
dgrid_000409.txt,9,12,0,0,0,True,True,True,1.6e-05
dgrid_000410.txt,16,24,1,1,1,True,True,True,5.8e-05
dgrid_000411.txt,9,12,1,1,1,True,True,True,2.1e-05
dgrid_000412.txt,36,61,2,2,2,True,True,True,0.003071
dgrid_000413.txt,16,24,0,0,0,True,True,True,2.3e-05
dgrid_000414.txt,9,14,2,2,2,True,True,True,7.8e-05
dgrid_000415.txt,36,63,4,4,4,True,True,True,0.154836
dgrid_000416.txt,16,24,1,1,1,True,True,True,3.6e-05
dgrid_000417.txt,36,60,2,2,2,True,True,True,0.003438
dgrid_000418.txt,25,41,3,3,3,True,True,True,0.00928
dgrid_000419.txt,16,24,2,2,2,True,True,True,0.000151
dgrid_000420.txt,9,12,1,1,1,True,True,True,3.3e-05
dgrid_000421.txt,36,61,2,2,2,True,True,True,0.003841
dgrid_000422.txt,25,43,3,3,3,True,True,True,0.014459
dgrid_000423.txt,36,63,3,3,3,True,True,True,0.01329
dgrid_000424.txt,36,64,3,3,3,True,True,True,0.038037
dgrid_000425.txt,25,42,3,3,3,True,True,True,0.009106
dgrid_000426.txt,36,65,4,4,4,True,True,True,0.284918
dgrid_000427.txt,16,25,1,1,1,True,True,True,3.8e-05
dgrid_000428.txt,25,42,2,2,2,True,True,True,0.001352
dgrid_000429.txt,16,25,1,1,1,True,True,True,9e-05
dgrid_000430.txt,16,25,2,2,2,True,True,True,0.000572
dgrid_000431.txt,36,62,4,4,4,True,True,True,0.168482
dgrid_000432.txt,25,40,1,1,1,True,True,True,7.3e-05
dgrid_000433.txt,25,42,3,3,3,True,True,True,0.005069
dgrid_000434.txt,36,64,5,5,5,True,True,True,1.83299
dgrid_000435.txt,36,64,5,5,5,True,True,True,3.620282
dgrid_000436.txt,25,44,5,5,5,True,True,True,0.178052
dgrid_000437.txt,9,13,1,1,1,True,True,True,3.3e-05
dgrid_000438.txt,36,62,4,4,4,True,True,True,0.23203
dgrid_000439.txt,9,12,0,0,0,True,True,True,1.5e-05
dgrid_000440.txt,36,61,4,4,4,True,True,True,0.185275
dgrid_000441.txt,9,12,1,1,1,True,True,True,2.3e-05
dgrid_000442.txt,25,40,2,2,2,True,True,True,0.000793
dgrid_000443.txt,36,62,3,3,3,True,True,True,0.045401
dgrid_000444.txt,16,26,2,2,2,True,True,True,0.000268
dgrid_000445.txt,16,24,1,1,1,True,True,True,2.9e-05
dgrid_000446.txt,16,24,1,1,1,True,True,True,4.8e-05
dgrid_000447.txt,16,24,0,0,0,True,True,True,2.8e-05
dgrid_000448.txt,25,40,1,1,1,True,True,True,7.4e-05
dgrid_000449.txt,36,62,4,4,4,True,True,True,0.248237
dgrid_000450.txt,16,26,3,3,3,True,True,True,0.002709
dgrid_000451.txt,36,62,4,4,4,True,True,True,0.425629
dgrid_000452.txt,9,12,1,1,1,True,True,True,2.2e-05
dgrid_000453.txt,9,12,1,1,1,True,True,True,3.4e-05
dgrid_000454.txt,9,12,0,0,0,True,True,True,2.1e-05
dgrid_000455.txt,36,61,5,5,5,True,True,True,1.709592
dgrid_000456.txt,9,13,2,2,2,True,True,True,7.1e-05
dgrid_000457.txt,9,12,0,0,0,True,True,True,1.7e-05
dgrid_000458.txt,25,42,2,2,2,True,True,True,0.001975
dgrid_000459.txt,25,40,1,1,1,True,True,True,9.3e-05
dgrid_000460.txt,36,61,4,4,4,True,True,True,0.498153
dgrid_000461.txt,16,25,2,2,2,True,True,True,0.000112
dgrid_000462.txt,25,41,1,1,1,True,True,True,4e-05
dgrid_000463.txt,9,13,1,1,1,True,True,True,3.1e-05
dgrid_000464.txt,9,12,0,0,0,True,True,True,1.8e-05
dgrid_000465.txt,9,14,2,2,2,True,True,True,9.9e-05
dgrid_000466.txt,25,41,1,1,1,True,True,True,0.000121
dgrid_000467.txt,25,42,2,2,2,True,True,True,0.000373
dgrid_000468.txt,25,42,3,3,3,True,True,True,0.006134
dgrid_000469.txt,9,12,0,0,0,True,True,True,1.5e-05
dgrid_000470.txt,25,42,3,3,3,True,True,True,0.005514
dgrid_000471.txt,25,43,5,5,5,True,True,True,0.18239
dgrid_000472.txt,36,63,5,5,5,True,True,True,2.788826
dgrid_000473.txt,9,12,1,1,1,True,True,True,1.9e-05
dgrid_000474.txt,16,24,0,0,0,True,True,True,2.5e-05
dgrid_000475.txt,9,14,2,2,2,True,True,True,5.8e-05
dgrid_000476.txt,36,62,3,3,3,True,True,True,0.027535
dgrid_000477.txt,16,24,1,1,1,True,True,True,4.6e-05
dgrid_000478.txt,9,12,0,0,0,True,True,True,2.4e-05
dgrid_000479.txt,36,62,3,3,3,True,True,True,0.071817
dgrid_000480.txt,25,41,1,1,1,True,True,True,3.6e-05
dgrid_000481.txt,16,25,1,1,1,True,True,True,6.3e-05
dgrid_000482.txt,9,12,1,1,1,True,True,True,3.1e-05
dgrid_000483.txt,16,24,1,1,1,True,True,True,8.9e-05
dgrid_000484.txt,25,40,2,2,2,True,True,True,0.001601
dgrid_000485.txt,9,12,0,0,0,True,True,True,1.4e-05
dgrid_000486.txt,25,42,3,3,3,True,True,True,0.007149
dgrid_000487.txt,9,13,1,1,1,True,True,True,4.2e-05
dgrid_000488.txt,25,42,5,5,5,True,True,True,0.238152
dgrid_000489.txt,9,13,1,1,1,True,True,True,2.3e-05
dgrid_000490.txt,36,62,2,2,2,True,True,True,0.005197
dgrid_000491.txt,36,61,4,4,4,True,True,True,0.226396
dgrid_000492.txt,36,64,3,3,3,True,True,True,0.03125
dgrid_000493.txt,25,44,3,3,3,True,True,True,0.018969
dgrid_000494.txt,36,60,4,4,4,True,True,True,0.261986
dgrid_000495.txt,25,42,2,2,2,True,True,True,0.00183
dgrid_000496.txt,36,62,3,3,3,True,True,True,0.027307
dgrid_000497.txt,25,42,2,2,2,True,True,True,0.00042
dgrid_000498.txt,9,13,1,1,1,True,True,True,3.4e-05
dgrid_000499.txt,36,60,2,2,2,True,True,True,0.006905
dgrid_000500.txt,9,14,2,2,2,True,True,True,5.1e-05
dgrid_000501.txt,36,67,TIMEOUT,7,7,N/A,N/A,TIMEOUT,5.000007
dgrid_000502.txt,25,41,3,3,3,True,True,True,0.008436
dgrid_000503.txt,36,65,5,5,5,True,True,True,0.840665
dgrid_000504.txt,16,24,0,0,0,True,True,True,1.9e-05
dgrid_000505.txt,16,24,2,2,2,True,True,True,0.000613
dgrid_000506.txt,16,25,1,1,1,True,True,True,7.6e-05
dgrid_000507.txt,16,25,1,1,1,True,True,True,6.4e-05
dgrid_000508.txt,16,24,1,1,1,True,True,True,9.8e-05
dgrid_000509.txt,36,64,5,5,5,True,True,True,0.990428
dgrid_000510.txt,9,12,1,1,1,True,True,True,1.8e-05
dgrid_000511.txt,16,26,2,2,2,True,True,True,0.000169
dgrid_000512.txt,36,61,5,5,5,True,True,True,1.781807
dgrid_000513.txt,16,25,1,1,1,True,True,True,8.8e-05
dgrid_000514.txt,25,40,1,1,1,True,True,True,0.000108
dgrid_000515.txt,25,41,2,2,2,True,True,True,0.001475
dgrid_000516.txt,9,15,2,2,2,True,True,True,6.9e-05
dgrid_000517.txt,36,64,5,5,5,True,True,True,3.29554
dgrid_000518.txt,36,61,2,2,2,True,True,True,0.00161
dgrid_000519.txt,16,26,2,2,2,True,True,True,0.000312
dgrid_000520.txt,16,24,2,2,2,True,True,True,0.000197
dgrid_000521.txt,36,63,3,3,3,True,True,True,0.03978
dgrid_000522.txt,36,62,4,4,4,True,True,True,0.614727
dgrid_000523.txt,36,62,3,3,3,True,True,True,0.009808
dgrid_000524.txt,25,41,2,2,2,True,True,True,0.00243
dgrid_000525.txt,9,12,1,1,1,True,True,True,3.6e-05
dgrid_000526.txt,25,43,3,3,3,True,True,True,0.008983
dgrid_000527.txt,16,26,2,2,2,True,True,True,0.000474
dgrid_000528.txt,9,12,0,0,0,True,True,True,1.9e-05
dgrid_000529.txt,16,24,2,2,2,True,True,True,0.000296
dgrid_000530.txt,36,63,TIMEOUT,6,6,N/A,N/A,TIMEOUT,5.000005
dgrid_000531.txt,9,13,1,1,1,True,True,True,4.2e-05
dgrid_000532.txt,36,62,4,4,4,True,True,True,0.237261
dgrid_000533.txt,9,13,1,1,1,True,True,True,3e-05
dgrid_000534.txt,16,26,2,2,2,True,True,True,0.000278
dgrid_000535.txt,36,62,3,3,3,True,True,True,0.070636
dgrid_000536.txt,25,41,3,3,3,True,True,True,0.007444
dgrid_000537.txt,36,64,3,3,3,True,True,True,0.056617
dgrid_000538.txt,25,43,4,4,4,True,True,True,0.022713
dgrid_000539.txt,25,40,2,2,2,True,True,True,0.001403
dgrid_000540.txt,16,26,3,3,3,True,True,True,0.001392
dgrid_000541.txt,16,26,1,1,1,True,True,True,9.3e-05
dgrid_000542.txt,9,12,0,0,0,True,True,True,2.1e-05
dgrid_000543.txt,25,41,3,3,3,True,True,True,0.010408
dgrid_000544.txt,36,60,1,1,1,True,True,True,0.000306
dgrid_000545.txt,16,24,0,0,0,True,True,True,2.6e-05
dgrid_000546.txt,25,41,2,2,2,True,True,True,0.00075
dgrid_000547.txt,25,43,3,3,3,True,True,True,0.007736
dgrid_000548.txt,9,14,2,2,2,True,True,True,0.000103
dgrid_000549.txt,25,41,2,2,2,True,True,True,0.001075
dgrid_000550.txt,9,13,1,1,1,True,True,True,2.9e-05
dgrid_000551.txt,36,61,2,2,2,True,True,True,0.003059
dgrid_000552.txt,25,40,2,2,2,True,True,True,0.000823
dgrid_000553.txt,9,13,1,1,1,True,True,True,3.9e-05
dgrid_000554.txt,16,25,1,1,1,True,True,True,6.1e-05
dgrid_000555.txt,25,41,5,5,5,True,True,True,0.148984
dgrid_000556.txt,36,62,2,2,2,True,True,True,0.003057
dgrid_000557.txt,36,61,3,3,3,True,True,True,0.013426
dgrid_000558.txt,25,41,2,2,2,True,True,True,0.000373
dgrid_000559.txt,36,60,5,5,5,True,True,True,1.867549
dgrid_000560.txt,16,25,3,3,3,True,True,True,0.001176
dgrid_000561.txt,25,42,3,3,3,True,True,True,0.010378
dgrid_000562.txt,36,63,3,3,3,True,True,True,0.021077
dgrid_000563.txt,9,12,1,1,1,True,True,True,2.2e-05
dgrid_000564.txt,36,62,4,4,4,True,True,True,0.519524
dgrid_000565.txt,16,25,2,2,2,True,True,True,0.000538
dgrid_000566.txt,36,63,4,4,4,True,True,True,0.506809
dgrid_000567.txt,36,63,4,4,4,True,True,True,0.301464
dgrid_000568.txt,9,14,2,2,2,True,True,True,5.7e-05
dgrid_000569.txt,36,67,TIMEOUT,7,7,N/A,N/A,TIMEOUT,5.000005
dgrid_000570.txt,9,12,1,1,1,True,True,True,3.1e-05
dgrid_000571.txt,16,24,0,0,0,True,True,True,2.5e-05
dgrid_000572.txt,16,25,2,2,2,True,True,True,0.000578
dgrid_000573.txt,16,24,0,0,0,True,True,True,2.8e-05
dgrid_000574.txt,36,62,2,2,2,True,True,True,0.001402
dgrid_000575.txt,9,13,1,1,1,True,True,True,4.2e-05
dgrid_000576.txt,9,13,1,1,1,True,True,True,3.6e-05
dgrid_000577.txt,16,24,0,0,0,True,True,True,2.5e-05
dgrid_000578.txt,9,12,0,0,0,True,True,True,2e-05
dgrid_000579.txt,25,42,2,2,2,True,True,True,0.001927
dgrid_000580.txt,9,13,2,2,2,True,True,True,8.1e-05
dgrid_000581.txt,16,25,2,2,2,True,True,True,0.000693
dgrid_000582.txt,36,63,5,5,5,True,True,True,2.039937
dgrid_000583.txt,36,63,4,4,4,True,True,True,0.114112
dgrid_000584.txt,36,61,4,4,4,True,True,True,0.252869
dgrid_000585.txt,9,12,0,0,0,True,True,True,1.4e-05
dgrid_000586.txt,36,62,4,4,4,True,True,True,0.372196
dgrid_000587.txt,25,41,1,1,1,True,True,True,5.6e-05
dgrid_000588.txt,36,60,1,1,1,True,True,True,0.000198
dgrid_000589.txt,25,41,4,4,4,True,True,True,0.04696
dgrid_000590.txt,25,44,3,3,3,True,True,True,0.006508
dgrid_000591.txt,25,40,1,1,1,True,True,True,7.7e-05
dgrid_000592.txt,36,62,4,4,4,True,True,True,0.233242
dgrid_000593.txt,36,61,4,4,4,True,True,True,0.245694
dgrid_000594.txt,9,12,0,0,0,True,True,True,1.4e-05
dgrid_000595.txt,9,12,1,1,1,True,True,True,4.8e-05
dgrid_000596.txt,16,26,3,3,3,True,True,True,0.000901
dgrid_000597.txt,9,12,0,0,0,True,True,True,2.1e-05
dgrid_000598.txt,25,41,4,4,4,True,True,True,0.028604
dgrid_000599.txt,25,40,3,3,3,True,True,True,0.003549
dgrid_000600.txt,16,24,2,2,2,True,True,True,0.000185
dgrid_000601.txt,25,41,1,1,1,True,True,True,0.00016
dgrid_000602.txt,9,12,0,0,0,True,True,True,1.9e-05
dgrid_000603.txt,9,12,0,0,0,True,True,True,2.2e-05
dgrid_000604.txt,9,13,1,1,1,True,True,True,3.7e-05
dgrid_000605.txt,16,24,0,0,0,True,True,True,2.2e-05
dgrid_000606.txt,16,25,1,1,1,True,True,True,3.8e-05
dgrid_000607.txt,36,60,3,3,3,True,True,True,0.033777
dgrid_000608.txt,9,12,0,0,0,True,True,True,1.5e-05
dgrid_000609.txt,16,24,0,0,0,True,True,True,2.6e-05
dgrid_000610.txt,25,41,2,2,2,True,True,True,0.000789
dgrid_000611.txt,36,62,4,4,4,True,True,True,0.362113
dgrid_000612.txt,25,42,2,2,2,True,True,True,0.001691
dgrid_000613.txt,36,64,5,5,5,True,True,True,1.009773
dgrid_000614.txt,16,28,3,3,3,True,True,True,0.000784
dgrid_000615.txt,36,64,5,5,5,True,True,True,1.369267
dgrid_000616.txt,16,24,0,0,0,True,True,True,2e-05
dgrid_000617.txt,25,43,3,3,3,True,True,True,0.015628
dgrid_000618.txt,9,13,1,1,1,True,True,True,4.3e-05
